"","KO.P2.1","KO.P2.2","KO.P2.3","KO.P2.4","WT.P2.1","WT.P2.2","WT.P2.3","WT.P2.4","KO.P10.1","KO.P10.2","KO.P10.3","KO.P10.4","WT.P10.1","WT.P10.2","WT.P10.3","WT.P10.4","KO.2.1","KO.2.2","KO.2.3","KO.2.4","WT.2.1","WT.2.2","WT.2.3","WT.2.4"
"104739_at",7.10845638200237,7.2043461173638,7.18785722260045,7.06797269319648,7.42378185284083,7.39277402526262,7.2956641153727,7.39949232365645,8.06769194528109,7.73108059666252,7.85211219743589,7.75917803300667,7.70787431344726,7.69012315035088,7.51977777483103,7.68092480728762,8.67159848924187,8.38506283596653,8.73262240146529,8.87529043043702,7.89980750816875,7.81153964176162,7.7165021786212,7.83060276752807
"95625_at",7.15407941637772,7.19250026484592,7.25050301698487,7.15284011596716,7.23051105774214,7.47458779802522,7.25524058075868,7.4577343285462,7.82131774373811,7.8641068720034,7.93580574899841,7.84365393301398,7.3078120919387,7.243122148497,7.16434403597542,7.47729601896613,7.9379323017288,7.9211089091607,7.82395504676932,8.21432715491805,7.12358233051755,7.26068527219285,7.12676840184711,7.30965662266905
"161104_at",7.02395833955364,6.53315215511029,6.36986179941541,6.77947727944049,6.16622787203287,6.42029847854705,6.12297422728044,6.25526960258048,5.53001744036783,5.67693609026895,5.34698145164379,5.63508499616341,4.94940477115625,5.49612445362,5.48007918361576,5.51675099552705,5.40070342519226,5.55983460684921,5.29329605445181,5.64066217172624,5.10330694071068,5.29013356826417,5.40168278424299,5.30096829712311
"161036_at",5.66222273977308,5.8720586842062,5.63695555859008,5.6889129173018,5.68934575210886,5.70887178236084,5.53607835401435,5.66501363446282,6.1762748881569,6.07068399401511,6.10180161519304,6.08025898773098,6.12903714653369,5.995934759494,5.92529559099926,6.10098180505648,6.28132151279799,6.1370740896236,6.14235504530147,6.64490592099563,6.1343705888622,6.42098652883135,6.2733725866425,6.33702719210656
"96900_at",7.3463347330025,7.01962139097751,7.275390281111,7.05194132204726,7.33705992757999,7.37806463558202,7.49572599823263,7.60764480161123,9.2284859993842,9.1536208378094,9.18211535204618,9.10959019361332,9.4134153482986,9.4509313101214,9.35579220681247,9.46085450481106,10.0206936345731,9.91368224565352,9.88381309606422,10.112509527857,9.98966216531688,9.9887507404695,9.98080109767537,10.1476333203777
"96284_at",9.31792171955207,9.17911938778871,9.31186979460278,9.24351446673145,9.32162049300048,9.50582435360028,9.52563943862707,9.49411774402614,8.83433906276107,8.69096740491286,8.96877576571646,8.83014186235797,8.79374502415311,8.48609839113093,8.68033399997576,9.07072864397627,8.75048892997229,8.61654368240602,8.69947891297234,8.93600199689216,8.65998502662267,8.77833908672355,8.62941386422309,9.03640390514175
"93158_at",7.08016689679364,7.39076954271686,7.35369358806983,7.28424102773092,7.28053770034289,7.08263475754893,7.19359010817152,7.19292246485916,7.67491508998143,7.71079623876525,7.79636234379351,7.73782452908071,7.52396015587313,7.68093271414223,7.81591343889061,7.69269232302362,7.67727630780628,7.88527574254961,8.00879587020747,7.76760882467942,7.63951043217372,7.75127357313669,7.74825048860189,7.83188530434508
"102412_at",8.17058272323716,7.78814419787724,7.83277137184176,7.82528669110895,7.84365179376391,7.77066974194684,7.89983580027786,7.95099422718221,7.34759653153668,7.12918126136514,7.19536245214851,7.23308062839715,7.20409251972602,7.324488573948,7.25546723443827,7.3970582369851,7.18007506938299,7.04112588784545,7.18186214165165,7.12469347388843,7.34235942012028,7.30144855914491,7.29268187007955,7.37987050982219
"94352_at",7.91970379499554,7.81436395619487,7.55675164517843,7.80990954029112,7.51086461750046,7.92521807591275,7.49795007346691,7.44735427656652,7.24065163335815,7.16662707875233,7.19258847323971,7.09112900263788,7.05335865290286,6.73660756042534,6.77878138372506,7.07832661918433,6.21038798083123,6.25254141676448,5.90254847924441,6.25401586385351,6.10697599363253,6.31032417513686,6.18914127346289,6.13802308973653
"104115_at",7.99222405189658,7.73985275276613,7.60636133663156,7.88222898783728,7.7580740419897,7.96853287823261,7.92750080291179,8.09949218792952,7.20537501695832,7.18289590318843,7.04693058746999,7.22031688608032,7.11957173772202,6.96574980330632,7.00254865800312,7.2926157091257,6.59783395684564,6.17242293034678,6.5393500762526,6.73202363484339,6.67686320541859,6.56675744688214,6.64059821430379,6.93010599322414
"103527_at",5.94394492867674,6.15038673145528,6.26754529652375,6.13069010745305,6.24197392474008,6.27152596866341,6.32937095412835,6.36422689991018,6.58130385489687,6.61093157177043,6.65372337577991,6.53554431882254,6.34324693225051,6.59672788347596,6.62027713706027,6.73426880100494,7.07103112278063,6.89577458472614,6.93839180010083,7.05611948320914,7.399043853319,7.24952967195471,7.4820611634851,7.59576526034541
"94920_at",4.68030941616471,4.67120752183738,4.71754173923944,4.77548011645854,4.85191907200695,4.89179517968745,4.72968682233618,4.90325216952472,5.02011698098228,5.16754930659843,5.06906470222398,5.18785454539707,4.99054666133261,5.24249881386902,5.16162102029953,5.02260340029649,5.49043875735929,5.55012581908673,5.5115172128232,5.43965672177865,5.43183278129893,5.4135101224433,5.25697195784563,5.36887338739709
"95559_at",8.96798114448728,8.65933320344816,8.81371286660058,8.76050172970045,8.84298359332225,8.74204628470403,8.71901727942377,8.88059200444942,8.67381241780099,8.34733661243852,8.61770500282769,8.5688738752526,8.42672919030741,8.18835144679475,8.04514086620443,8.6104285582289,7.34385092325555,6.99338610097369,7.30126262690099,7.4228222828162,7.59405638481395,7.40498822923223,7.35870029863315,7.57526680323597
"102702_at",6.70132066396599,6.83754935081462,6.98191443775583,6.74119880814883,6.74635128857664,6.76540546297475,6.7072239328505,7.16898297927906,7.959853043462,7.72264865290654,8.1338260897737,7.75184316629401,7.30823139289191,7.21588449223663,7.34381647751097,7.51958179336397,8.20137151394775,7.90422113592121,8.0710813278496,8.28232627040652,7.17950825281583,7.36688857428221,7.23509604539975,7.65575429851514
"100510_at",7.15418235207439,7.45275282757272,7.43050842074079,7.27677510833474,7.27660336657427,7.23880514575635,7.26313347946845,7.217296524225,8.43168390679209,8.44342333728627,8.46867845963455,8.22798790409093,8.7269877641988,8.6220063273544,8.51283621346761,8.47332940034202,9.3583478717948,9.49655558003699,9.51675508078405,9.60529317032337,9.07752048135201,9.300523110076,8.92246485243094,9.35781343697819
"95603_at",8.95513774873607,8.99225702198117,8.7767250107766,8.95891481422761,8.93274285882345,9.04310733663309,9.08970337361966,9.20506453560615,6.60443828931543,6.65984083926809,6.63906668299302,6.52668040591718,7.71180488334061,7.61825083942844,7.58747388774991,8.07731469168548,6.77612331792418,6.63263625605784,6.52128152841943,6.83927149384607,6.30078150885111,6.45928382645111,6.4344027291789,6.73311817173545
"104725_at",6.33289126866944,6.26394982721296,5.92701019538127,6.3844116475227,5.97008483023129,6.1987181226035,6.24843576353373,6.25921007041721,5.03457421145511,5.04842208864175,4.89280773050529,5.29227020815226,4.62587219659196,4.89337647035126,4.92989725922196,4.8316984822989,5.31486440956884,5.15967774197709,4.91763597676908,5.21984398773335,4.65619686277047,4.67897259004043,4.87427301571904,4.84357192735175
"95033_at",8.18236101345068,8.16719528003796,8.17335853921399,8.42775300549299,8.1481990981069,8.21025538999817,8.1714771485184,8.30546774596973,7.68521517881014,7.63351128720586,7.75569845052216,7.75682364718347,7.69762972570607,7.59941353600364,7.70657950429058,7.96765905988835,7.30695509674502,7.10141318152198,7.2552172931884,7.53300349806557,7.69476168904031,7.77248985902367,7.80406789276465,8.00380242560146
"94034_at",4.1832381603159,4.57007537096425,4.40781353644208,4.44430343773549,4.12517498078377,4.33285997742919,4.31580809715957,4.40127294253388,4.76913590591139,4.73435799551018,4.83872233127989,4.73295095731265,5.05324492099998,4.82223616331135,4.77040660625623,4.93269273378114,5.16276022354181,5.16102215430482,4.79006730538381,5.31851046340476,4.62658759574557,4.88345921984849,4.79077849068392,4.91761659502371
"95564_at",3.21117225060889,3.77138435619132,3.42002565879632,3.72960286036966,3.62626578814728,3.47358563490698,3.44658937959272,3.55906267387113,3.79279460935409,4.29101663386455,3.65609130517347,3.88363274411782,3.87635933565701,4.04033299244318,4.07691683949944,4.06012803118415,3.3959728341664,3.52530653858954,3.4883588347259,3.72149043206834,4.0067765891539,4.35853059078929,4.31202089971516,4.22514025151386
"160777_at",5.60377313068066,5.91951584160518,5.690505839384,5.67156701584968,5.54014474451506,5.5128650459207,5.45307239017383,5.88922739644747,6.15346777297504,6.2690794165305,6.15826633617532,6.15925169175861,6.27085286165305,6.22517574016357,6.13365911939861,6.01646305335336,7.26921402964808,7.2466680980941,6.84518505053989,7.34410966872677,7.07544509294934,6.99298241168091,6.94984872936237,7.19433995305648
"96862_at",8.52600080808081,8.48789547377292,8.2583070680495,8.57627690253643,8.01433161408299,8.24847062877816,8.00321432944133,8.31526867216103,8.53970370062654,8.6950122779825,8.53201342359873,8.59564429638695,7.44470301723383,7.19688698875676,7.37180479768736,7.55268524131107,8.52556833453261,8.46665382524504,8.18300517999688,8.72874926397858,6.94054784030421,7.23284583252429,7.22443332638112,7.24782851497775
"160209_at",8.35212148937196,8.40201051141221,8.05710049435358,8.2972971059753,8.04624939773385,8.22940379818415,8.02378376824507,8.14498338843055,7.60524031311232,7.68751414573168,7.55517571581601,7.62245410496171,7.6062844949759,7.49661547478024,7.52973873291183,7.68369036981154,7.69717616972195,7.56502242304288,7.44343994871599,7.58818666112262,7.51711094639441,7.50459812615017,7.38119150437051,7.56480694736196
"98918_at",7.68775923754926,7.62906665035618,7.71645504887915,7.69930867977576,7.70550766621734,7.85354312272767,7.77589260271992,7.84882673181174,8.54362056269169,8.53534079320947,8.71471090149022,8.39196832747224,8.2724088345496,8.31344209801964,8.146328992084,8.48891847753822,9.31281612585148,9.20683801256761,9.36306913424396,9.39339941809944,7.88234842864974,7.90721292980845,7.75543477323424,7.87579377726227
"95593_at",7.3881636641946,7.50225890766206,7.51613113305115,7.35017034342238,7.30651899238314,7.39870476372803,7.36073862168255,7.61186550604658,6.71585037492547,6.7216686443882,6.6053009030569,6.72687584360345,6.6135756550587,6.86765994577554,6.79774789143658,6.71027675958834,6.49701435267897,6.62167484132402,6.50635950693433,6.44602100756101,6.41585993469537,6.58859067051129,6.68780629345213,6.55289919701909
"160236_at",5.74607226220016,5.40434368987146,5.05842733351072,5.49721820481922,5.01140996668494,5.23128441247714,4.91296237725672,5.20887986825314,5.17630205866238,5.02816839602803,4.45438420389065,4.77065524923415,4.48273693867681,4.66291487393614,4.6720348633947,4.76067553184491,4.59531428802163,4.26900708705299,4.28696459448835,4.44905426417069,4.37844091974399,4.46634790712141,4.37562785055946,4.44427806524095
"104714_at",6.88846976618098,7.04191529484708,6.94136834384395,7.13462406955961,7.13497564604377,7.05127788927008,6.80314923805906,7.00886189746615,7.46940097712816,7.48043764388409,7.63107069834738,7.4983747363735,7.75266791545304,7.58142038520885,7.59320665719849,7.76654995542024,7.58656850247439,7.54718940487931,7.54512280030896,7.88788689044777,7.90736120281035,7.97891198209002,7.96380859969766,8.07303899281872
"160575_at",8.54578475502173,8.43013268003383,8.16723724060406,8.39836703984435,8.00719849530198,8.24085834035039,7.93196262296906,8.25775141414321,8.19267816118043,8.12066324635932,7.96566170245298,8.14082823952508,8.09312891518139,7.83833426850734,7.76838736570968,8.12474869288021,7.85018151973006,7.62779886136923,7.46563202526795,7.89178649509622,7.53939440378874,7.69794755249137,7.71625455008108,7.7022747587944
"103418_at",6.36603355089958,6.08248389931342,6.17635171596588,6.41831749406291,5.8847450152039,6.23111598948797,5.95242404719787,6.2279591217556,4.44531374104795,4.36482234602237,4.37602591147881,4.42050156146684,4.26934347390794,4.32677220023896,4.27123204009508,4.48968716406276,4.32586022894294,4.02857754047277,4.10019816165509,4.28724754570428,4.50640026482894,4.40376655924718,4.34916350073801,4.63357596459488
"94460_at",7.8227518013328,7.80758599713721,7.74144904969993,7.81405205892578,7.64504088087458,7.9721543354172,7.72996661838961,7.84178850513975,7.29128271108138,7.36537510570534,7.32360416329045,7.29567936042012,7.39529224430124,7.45193839073353,7.44138608282047,7.54724713199471,7.10463214143521,7.07824023745709,7.20307698401127,7.25614655679916,7.25427589028419,7.30253489438151,7.35116505970587,7.52859437781162
"94442_s_at",5.5207817409599,6.40203703432727,6.33920743035256,6.22143019597952,6.2701650276752,6.21683772828103,6.17279411502061,6.21147189091729,6.78679003040871,6.9723401832184,6.89218863805266,6.79810071352787,6.54564056174935,6.83969292565388,6.84794609691909,6.63658826274992,6.62261076133625,6.79802091082077,6.61827984214778,6.57693717144179,6.87974008977977,7.03479984807928,6.95745993549618,7.05063653090994
"160636_at",6.87542257263642,6.9727197640158,6.99403631121974,6.93427560892627,6.99254888970208,6.9661194380421,6.66545762677892,6.92839413698861,7.1977542105836,7.03414429952815,7.27531635290125,7.08107936634471,6.9642595005003,7.08728182975401,7.00983531572529,7.2943968065863,7.42551531720532,7.51392252903664,7.52155488792793,7.81615921642721,7.57529388495372,7.57906619436045,7.54510618853156,7.82125547378324
"102354_at",7.92925341969847,7.58447028300841,7.75325257389159,7.56947479066555,7.56028781452934,7.49218679843965,7.28891762601533,7.66504689325995,5.90031111608614,5.78820464687049,5.91863290164407,5.98733172644025,5.3264344630637,5.61675765985909,5.5261755221177,5.32344327912976,5.68785817031332,5.7603187222939,5.71000363858773,5.66645793739937,5.33862342450009,5.61447883376794,5.46310204813235,5.47324903636681
"98340_at",5.22657466168744,5.53631016747408,4.93515395410614,4.90829701786298,5.1684868347848,4.75327236299754,4.46064965465991,4.58097124391045,4.55591065036696,4.04160806822424,4.02638977225095,3.829724714262,4.27862684096024,4.03617050074269,4.10068868744634,3.97102232038586,4.08579831364509,3.8858679785073,4.05928678493415,3.90955734636244,4.38119932298897,4.15704099368038,4.00044160584036,4.04018724261829
"160246_at",5.4153678362523,5.41270715702706,5.21934912467078,5.7576634375429,5.16179559864836,5.26248524692858,5.26271792873083,5.50158341157011,4.52220159175936,4.54557341282777,4.31792214519877,4.58000936430477,4.25433196478741,4.35493776832127,4.47927056190377,4.47346669159888,4.45650478003708,4.33040197256841,4.27488442485093,4.46560543803249,4.24155862573568,4.10080909921641,4.32889533877375,4.22901176717789
"93173_at",6.96147566143438,7.30374481019957,7.39614879364924,7.20999594883306,7.29804326644648,7.28354616856291,7.14084429903828,7.26152449244217,7.46388892294467,7.6028195731942,7.61163787196058,7.60536656447083,7.49417920189795,7.59026393359702,7.68967189103003,7.70311807488928,7.83841506110595,7.83967766315801,7.76422362320342,7.86518814105555,7.81864388433586,7.82132378038328,7.72544100885685,7.8480849263708
"103459_at",6.78570962722699,6.52355026274929,6.38514302069236,6.76386591138378,6.24611645934066,6.44480986662105,6.04644644668174,6.49909788639955,6.63323632874494,6.62114759865901,6.52492048097894,6.5897970762746,6.26148313567324,6.17881336518719,6.25999912684322,6.50251517301891,6.34284775396266,5.89857856756147,5.99919347909351,6.32925814595305,5.7905736272834,5.81097002844647,6.08714067797827,6.22417809137873
"94459_at",6.67079173505269,6.66853834782486,6.79334891814383,6.91194322023278,6.71175529089649,7.00062295651962,6.91725715750551,6.7780785343537,7.37862669551381,7.26502094763048,7.35822593692912,7.23545680542727,7.58711900140801,7.41624731785682,7.57081318128221,7.47791949846911,7.73850126435394,7.45587793629592,7.63332705881774,7.90913482907464,7.64629969159523,7.76583197131395,7.87865681471103,8.00283437052942
"96295_at",9.01884806133849,8.58246838921015,8.54774513972552,8.68456470598537,8.75082350310498,8.75774047535281,8.62024171856901,8.78910219713917,7.55726220650253,7.48834371233933,7.47575380461636,7.43157444697164,7.35287415613406,6.9217972914135,7.06471103329531,7.23243235603607,7.33840535729826,6.8876165433992,7.04172348312004,7.43218917090682,6.98339177633662,6.94741722571323,6.96609668484076,7.17992873304808
"103557_at",7.66673647010486,7.53864554312356,7.72364929313311,7.50368436204241,7.86490648034007,7.96963943899454,7.72854076827554,7.83875234302755,7.8495786535005,7.66029172949902,7.84130625381243,7.55908527640919,8.33103706040997,8.17061018702835,8.08804360307258,8.32293164399738,7.99313334350756,7.90878680116752,8.11246722407439,8.06121791927902,8.56226779766673,8.48096912416369,8.27586077217312,8.57956909577589
"102003_at",7.1232349229855,7.43346296425807,7.5300035829049,7.46750295765367,7.46330729887906,7.41975663098644,7.58341143749453,7.36649387714347,7.83453369183744,7.92560902998016,7.91352129188533,7.88517383937189,7.87818880225803,8.05157747704498,7.93585077573715,8.05415213262957,7.83427593799986,7.81656582305586,7.93872602747463,7.92741627794701,7.93556871655915,7.92044353874355,7.85628749182325,7.98317164094654
"97896_r_at",4.87236844252693,5.28430450220365,4.95165273358158,5.36282985223531,4.80583730417362,4.88632795367959,4.79622142395271,4.81160426388481,4.17264522114737,4.20500097295548,4.04875019041904,4.1598249347206,4.12003001184876,4.06723432367302,4.2699512541994,4.20620890366389,4.23687743864348,4.23513099369035,4.06324651806246,4.28224883697726,4.10016749953709,4.11995825411371,4.27192815791305,4.25004961567874
"97722_at",7.52006915400844,7.78264091762985,7.41033307625332,7.72509566515478,6.59136806826026,6.45744280055415,6.49668888821433,6.19287829409929,7.37461825445079,7.07643376858769,7.14674026721569,7.29769676700044,6.16471864706494,6.16565986853,6.23506757259579,5.95657718796611,7.0630503112215,6.77543138453327,6.85083400828976,7.03012651326288,6.0652540893388,5.89355739896068,5.93900862939005,5.74838237966415
"93482_at",7.27597269882648,7.61041602425106,7.43148483721792,7.47098940159391,7.57632294008839,7.03940007156502,7.40233246782852,7.24309754218994,9.39969966558063,9.81408563071063,9.4574167262102,9.5419736963206,8.50883670744596,8.39343563308888,8.40105568964888,8.31795919352003,9.92142306404152,10.0770878343507,9.856944625506,10.0738746305387,8.41806955379968,8.50846984102651,8.60492617109405,8.40856927645504
"95049_at",10.6352736909383,10.3061540355611,10.4028923242681,10.5239125536898,10.1059875937972,10.3754056636669,10.3684563489604,10.5240808473042,9.88619024148518,9.84372680095393,9.99151986020041,9.87641483109031,9.39904342378627,9.56629254658933,9.48270094111823,9.90245899541207,9.30063952782655,9.14748191352636,9.26815883731392,9.46999198305465,8.99772053338135,9.19265115609554,9.14905140112973,9.28624356463154
"160795_at",6.62356356998771,6.19776437306973,6.58922253807319,6.39170499788076,6.64179664110224,6.63360655037582,6.31767143044282,6.67697118106787,7.60597043094418,7.5478099879958,7.44848474559151,7.41603923174414,7.49666616071522,7.34770566839027,7.45045749956664,7.57319231478939,7.98828094970617,7.64403360651545,7.7411483947955,7.89171412731837,7.7671771998312,7.67385867158942,7.50605612391195,7.85555948333131
